iteration	loss	baseline	error	formula	error	
47	0.12601829	0.19731385	0.22595897	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
48	0.18877466	0.19617181	0.17447311	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
49	1.55108690	0.19961940	0.26512393	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
50	0.51863909	0.20016620	0.21055548	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
51	0.32310319	0.19966713	0.19018483	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
52	0.90426052	0.20197016	0.24572793	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
53	0.46705905	0.20224120	0.20739119	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
54	0.09538473	0.20410235	0.23946439	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
55	0.61441219	0.20435306	0.20911677	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
56	0.12117394	0.20677835	0.25285879	0.00000022	(((((-0.1751*(sin(x0))+0.0325*(sin(x1))+1.2906*(sin(x2))+0.0200*(sin(x3))+-0.0820))*((0.4096*(sin(x0))+-0.1832*(sin(x1))+-0.2349*(sin(x2))+-0.1332*(sin(x3))+0.0083))))+((0.0062*(sin(x0))+-1.0305*(sin(x1))+0.1745*(sin(x2))+-0.1238*(sin(x3))+0.0773)))	
