iteration	loss	baseline	error	formula	error	
45	1.18411362	0.20421012	0.26622540	0.00000002	(((((-0.5280*(sin(x0))+-0.8409*(sin(x1))+1.0956*(sin(x2))+0.3047*(sin(x3))+0.3254*(sin(x4))+-0.0077))*((0.6748*(x0)+-0.7652*(x1)+-0.4653*(x2)+0.0490*(x3)+0.0787*(x4)+0.1420))))+((0.4819*((x0)**2)+-0.9523*((x1)**2)+0.4309*((x2)**2)+0.0202*((x3)**2)+0.0070*((x4)**2)+-0.0674)))	
46	0.07950850	0.20369767	0.19396134	0.00000002	(((((-0.5280*(sin(x0))+-0.8409*(sin(x1))+1.0956*(sin(x2))+0.3047*(sin(x3))+0.3254*(sin(x4))+-0.0077))*((0.6748*(x0)+-0.7652*(x1)+-0.4653*(x2)+0.0490*(x3)+0.0787*(x4)+0.1420))))+((0.4819*((x0)**2)+-0.9523*((x1)**2)+0.4309*((x2)**2)+0.0202*((x3)**2)+0.0070*((x4)**2)+-0.0674)))	
47	0.05496497	0.20384590	0.20666246	0.00000002	(((((-0.5280*(sin(x0))+-0.8409*(sin(x1))+1.0956*(sin(x2))+0.3047*(sin(x3))+0.3254*(sin(x4))+-0.0077))*((0.6748*(x0)+-0.7652*(x1)+-0.4653*(x2)+0.0490*(x3)+0.0787*(x4)+0.1420))))+((0.4819*((x0)**2)+-0.9523*((x1)**2)+0.4309*((x2)**2)+0.0202*((x3)**2)+0.0070*((x4)**2)+-0.0674)))	
48	0.14782099	0.20386150	0.20415826	0.00000002	(((((-0.5280*(sin(x0))+-0.8409*(sin(x1))+1.0956*(sin(x2))+0.3047*(sin(x3))+0.3254*(sin(x4))+-0.0077))*((0.6748*(x0)+-0.7652*(x1)+-0.4653*(x2)+0.0490*(x3)+0.0787*(x4)+0.1420))))+((0.4819*((x0)**2)+-0.9523*((x1)**2)+0.4309*((x2)**2)+0.0202*((x3)**2)+0.0070*((x4)**2)+-0.0674)))	
49	0.26981065	0.20417742	0.21018004	0.00000002	(((((-0.5280*(sin(x0))+-0.8409*(sin(x1))+1.0956*(sin(x2))+0.3047*(sin(x3))+0.3254*(sin(x4))+-0.0077))*((0.6748*(x0)+-0.7652*(x1)+-0.4653*(x2)+0.0490*(x3)+0.0787*(x4)+0.1420))))+((0.4819*((x0)**2)+-0.9523*((x1)**2)+0.4309*((x2)**2)+0.0202*((x3)**2)+0.0070*((x4)**2)+-0.0674)))	
50	0.15178755	0.20417050	0.20403878	0.00000002	(((((-0.5280*(sin(x0))+-0.8409*(sin(x1))+1.0956*(sin(x2))+0.3047*(sin(x3))+0.3254*(sin(x4))+-0.0077))*((0.6748*(x0)+-0.7652*(x1)+-0.4653*(x2)+0.0490*(x3)+0.0787*(x4)+0.1420))))+((0.4819*((x0)**2)+-0.9523*((x1)**2)+0.4309*((x2)**2)+0.0202*((x3)**2)+0.0070*((x4)**2)+-0.0674)))	
51	0.33143315	0.20494159	0.21959244	0.00000002	(((((-0.5280*(sin(x0))+-0.8409*(sin(x1))+1.0956*(sin(x2))+0.3047*(sin(x3))+0.3254*(sin(x4))+-0.0077))*((0.6748*(x0)+-0.7652*(x1)+-0.4653*(x2)+0.0490*(x3)+0.0787*(x4)+0.1420))))+((0.4819*((x0)**2)+-0.9523*((x1)**2)+0.4309*((x2)**2)+0.0202*((x3)**2)+0.0070*((x4)**2)+-0.0674)))	
52	0.20441337	0.20474182	0.20094638	0.00000002	(((((-0.5280*(sin(x0))+-0.8409*(sin(x1))+1.0956*(sin(x2))+0.3047*(sin(x3))+0.3254*(sin(x4))+-0.0077))*((0.6748*(x0)+-0.7652*(x1)+-0.4653*(x2)+0.0490*(x3)+0.0787*(x4)+0.1420))))+((0.4819*((x0)**2)+-0.9523*((x1)**2)+0.4309*((x2)**2)+0.0202*((x3)**2)+0.0070*((x4)**2)+-0.0674)))	
53	0.29097486	0.20342405	0.17838664	0.00000002	(((((-0.5280*(sin(x0))+-0.8409*(sin(x1))+1.0956*(sin(x2))+0.3047*(sin(x3))+0.3254*(sin(x4))+-0.0077))*((0.6748*(x0)+-0.7652*(x1)+-0.4653*(x2)+0.0490*(x3)+0.0787*(x4)+0.1420))))+((0.4819*((x0)**2)+-0.9523*((x1)**2)+0.4309*((x2)**2)+0.0202*((x3)**2)+0.0070*((x4)**2)+-0.0674)))	
54	0.04465095	0.20346108	0.20416470	0.00000002	(((((-0.5280*(sin(x0))+-0.8409*(sin(x1))+1.0956*(sin(x2))+0.3047*(sin(x3))+0.3254*(sin(x4))+-0.0077))*((0.6748*(x0)+-0.7652*(x1)+-0.4653*(x2)+0.0490*(x3)+0.0787*(x4)+0.1420))))+((0.4819*((x0)**2)+-0.9523*((x1)**2)+0.4309*((x2)**2)+0.0202*((x3)**2)+0.0070*((x4)**2)+-0.0674)))	
