iteration	loss	baseline	error	formula	error	
41	0.44032994	0.29505900	0.22089000	0.00000000	(((((-0.1232*(x0)+-0.1226*(x1)+0.8144*(x2)+-0.1224*(x3)+-0.1243*(x4)+-0.0729))*((-0.8310*(x0)+0.1293*(x1)+0.1291*(x2)+0.1294*(x3)+0.1287*(x4)+0.0804))))+((-0.1890*(x0)+-0.0009*(x1)+-0.1973*(x2)+-0.0009*(x3)+-0.0007*(x4)+0.0419)))	
42	2.23246932	0.29673159	0.32851082	0.00000000	(((((-0.1232*(x0)+-0.1226*(x1)+0.8144*(x2)+-0.1224*(x3)+-0.1243*(x4)+-0.0729))*((-0.8310*(x0)+0.1293*(x1)+0.1291*(x2)+0.1294*(x3)+0.1287*(x4)+0.0804))))+((-0.1890*(x0)+-0.0009*(x1)+-0.1973*(x2)+-0.0009*(x3)+-0.0007*(x4)+0.0419)))	
43	1.03907239	0.29531920	0.26848376	0.00000000	(((((-0.1232*(x0)+-0.1226*(x1)+0.8144*(x2)+-0.1224*(x3)+-0.1243*(x4)+-0.0729))*((-0.8310*(x0)+0.1293*(x1)+0.1291*(x2)+0.1294*(x3)+0.1287*(x4)+0.0804))))+((-0.1890*(x0)+-0.0009*(x1)+-0.1973*(x2)+-0.0009*(x3)+-0.0007*(x4)+0.0419)))	
44	2.32024765	0.29742625	0.33746046	0.00000000	(((((-0.1232*(x0)+-0.1226*(x1)+0.8144*(x2)+-0.1224*(x3)+-0.1243*(x4)+-0.0729))*((-0.8310*(x0)+0.1293*(x1)+0.1291*(x2)+0.1294*(x3)+0.1287*(x4)+0.0804))))+((-0.1890*(x0)+-0.0009*(x1)+-0.1973*(x2)+-0.0009*(x3)+-0.0007*(x4)+0.0419)))	
45	0.46856427	0.29403508	0.22960305	0.00000000	(((((-0.1232*(x0)+-0.1226*(x1)+0.8144*(x2)+-0.1224*(x3)+-0.1243*(x4)+-0.0729))*((-0.8310*(x0)+0.1293*(x1)+0.1291*(x2)+0.1294*(x3)+0.1287*(x4)+0.0804))))+((-0.1890*(x0)+-0.0009*(x1)+-0.1973*(x2)+-0.0009*(x3)+-0.0007*(x4)+0.0419)))	
46	3.77689028	0.30010098	0.41535297	0.00000000	(((((-0.1232*(x0)+-0.1226*(x1)+0.8144*(x2)+-0.1224*(x3)+-0.1243*(x4)+-0.0729))*((-0.8310*(x0)+0.1293*(x1)+0.1291*(x2)+0.1294*(x3)+0.1287*(x4)+0.0804))))+((-0.1890*(x0)+-0.0009*(x1)+-0.1973*(x2)+-0.0009*(x3)+-0.0007*(x4)+0.0419)))	
47	0.28662235	0.29606882	0.21945767	0.00000000	(((((-0.1232*(x0)+-0.1226*(x1)+0.8144*(x2)+-0.1224*(x3)+-0.1243*(x4)+-0.0729))*((-0.8310*(x0)+0.1293*(x1)+0.1291*(x2)+0.1294*(x3)+0.1287*(x4)+0.0804))))+((-0.1890*(x0)+-0.0009*(x1)+-0.1973*(x2)+-0.0009*(x3)+-0.0007*(x4)+0.0419)))	
48	65.50545502	0.48127949	4.00028181	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
49	1.86763537	0.47290325	0.31375444	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
50	2.35849166	0.46644270	0.34369260	0.00000000	(((((0.9592*(x0)+0.0365*(x1)+-0.3163*(x2)+0.0365*(x3)+0.0365*(x4)+-0.0365))*((0.3530*(x0)+0.0007*(x1)+-0.8400*(x2)+0.0007*(x3)+0.0007*(x4)+-0.0007))))-((0.3250*((x0)**2)+-0.0000*((x1)**2)+0.2966*((x2)**2)+0.0000*((x3)**2)+0.0000*((x4)**2)+-0.0000)))	
