iteration	loss	baseline	error	formula	error	
61	0.00971987	0.08403675	0.08461811	0.00074521	(((((1.3318*(sin(x0))+-3.1212*(sin(x1))+0.9190*(sin(x2))+0.0030))*((-1.1424*(sin(x0))+0.4497*(sin(x1))+1.2774*(sin(x2))+1.7124))))*((0.6422*(x0)+-0.0413*(x1)+0.5475*(x2)+-0.6097)))	
62	0.00712321	0.08407976	0.08489696	0.00074268	(((((0.9713*(sin(x0))+-3.1577*(sin(x1))+0.9155*(sin(x2))+0.0048))*((-0.8380*(x0)+0.0863*(x1)+-0.7079*(x2)+0.7753))))*((-1.2646*(cos(x0))+-0.4530*(cos(x1))+1.2403*(cos(x2))+-0.9711)))	
63	0.00711816	0.08409712	0.08442704	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
64	0.01368689	0.08403455	0.08284552	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
65	0.00407552	0.08399915	0.08332657	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
66	0.00884215	0.08400387	0.08409347	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
67	0.00640784	0.08398823	0.08369128	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
68	0.01267647	0.08399160	0.08405565	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
69	0.01101722	0.08398747	0.08390900	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
70	0.01261256	0.08401774	0.08459282	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
71	0.00474484	0.08400023	0.08366757	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
72	0.00726070	0.08401877	0.08437099	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
73	0.01019428	0.08397105	0.08306453	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
74	0.00145697	0.08400349	0.08461964	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
75	0.00455967	0.08403412	0.08461606	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
76	0.00595234	0.08403777	0.08410721	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
77	0.00716239	0.08395460	0.08237435	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
78	0.00795083	0.08395574	0.08397757	0.00073699	(((((2.9765*((x0)**3)+1.3007*((x1)**3)+0.5132*((x2)**3)+-0.5944))*((0.5514*((x0)**4)+-4.9622*((x1)**4)+3.1271*((x2)**4)+0.9197))))*((2.3119*(x0)+-3.2336*(x1)+0.8513*(x2)+-0.0075)))	
79	0.00788400	0.08397803	0.08440160	0.00071697	(((((2.4230*((x0)**2)+0.1682*((x1)**2)+0.6542*((x2)**2)+-0.7065))*((-1.9728*(sin(x0))+2.6224*(sin(x1))+-0.7512*(sin(x2))+-0.0003))))*((0.6833*((x0)**4)+3.5452*((x1)**4)+-4.0608*((x2)**4)+-1.5694)))	
80	0.00842780	0.08398090	0.08403537	0.00071697	(((((2.4230*((x0)**2)+0.1682*((x1)**2)+0.6542*((x2)**2)+-0.7065))*((-1.9728*(sin(x0))+2.6224*(sin(x1))+-0.7512*(sin(x2))+-0.0003))))*((0.6833*((x0)**4)+3.5452*((x1)**4)+-4.0608*((x2)**4)+-1.5694)))	
81	0.01798888	0.08396374	0.08363772	0.00071697	(((((2.4230*((x0)**2)+0.1682*((x1)**2)+0.6542*((x2)**2)+-0.7065))*((-1.9728*(sin(x0))+2.6224*(sin(x1))+-0.7512*(sin(x2))+-0.0003))))*((0.6833*((x0)**4)+3.5452*((x1)**4)+-4.0608*((x2)**4)+-1.5694)))	
82	0.00518534	0.08399606	0.08461002	0.00071697	(((((2.4230*((x0)**2)+0.1682*((x1)**2)+0.6542*((x2)**2)+-0.7065))*((-1.9728*(sin(x0))+2.6224*(sin(x1))+-0.7512*(sin(x2))+-0.0003))))*((0.6833*((x0)**4)+3.5452*((x1)**4)+-4.0608*((x2)**4)+-1.5694)))	
83	0.00766630	0.08397211	0.08351717	0.00071697	(((((2.4230*((x0)**2)+0.1682*((x1)**2)+0.6542*((x2)**2)+-0.7065))*((-1.9728*(sin(x0))+2.6224*(sin(x1))+-0.7512*(sin(x2))+-0.0003))))*((0.6833*((x0)**4)+3.5452*((x1)**4)+-4.0608*((x2)**4)+-1.5694)))	
84	0.00996858	0.08392684	0.08306668	0.00071697	(((((2.4230*((x0)**2)+0.1682*((x1)**2)+0.6542*((x2)**2)+-0.7065))*((-1.9728*(sin(x0))+2.6224*(sin(x1))+-0.7512*(sin(x2))+-0.0003))))*((0.6833*((x0)**4)+3.5452*((x1)**4)+-4.0608*((x2)**4)+-1.5694)))	
85	0.01129147	0.08395194	0.08442896	0.00071697	(((((2.4230*((x0)**2)+0.1682*((x1)**2)+0.6542*((x2)**2)+-0.7065))*((-1.9728*(sin(x0))+2.6224*(sin(x1))+-0.7512*(sin(x2))+-0.0003))))*((0.6833*((x0)**4)+3.5452*((x1)**4)+-4.0608*((x2)**4)+-1.5694)))	
