iteration	loss	baseline	error	formula	error	
88	0.61401629	0.52302104	0.19124572	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
89	3.92226887	0.51451784	0.35295779	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
90	0.52935934	0.50020385	0.22823830	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
91	3.20348263	0.49429291	0.38198540	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
92	3.12459707	0.48680100	0.34445438	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
93	2.09587717	0.48072857	0.36535263	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
94	1.64190197	0.46801630	0.22648321	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
95	3.00194550	0.45840457	0.27578163	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
96	2.56672549	0.45110521	0.31241706	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
97	0.64256155	0.43921033	0.21320751	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
98	2.74258447	0.43361959	0.32739606	0.00000000	(-0.2569*(((-0.0061*(x0)+1.8371*(x1)+-1.5420*(x2)+-0.0061*(x3)+-0.0084))*((-0.2143*(1)+-0.2191*(1)+-0.4225*(1)+-0.2220*(1)+-0.1891)))+0.0047)	
